,departure,arrival,transfers,first_mile_mode,first_mile_duration,last_mile_mode,last_mile_duration
128,2025-09-22 09:42:00,2025-09-22 10:30:00,1,taxi,27,walk,14
129,2025-09-22 09:42:00,2025-09-22 10:30:00,1,walk,14,taxi,28
130,2025-09-22 09:45:00,2025-09-22 10:15:00,0,taxi,30,walk,0
131,2025-09-22 09:50:00,2025-09-22 10:20:00,0,taxi,30,walk,0
132,2025-09-22 09:50:00,2025-09-22 10:46:00,1,taxi,13,walk,14
133,2025-09-22 09:53:00,2025-09-22 10:32:00,1,walk,5,taxi,25
134,2025-09-22 09:53:00,2025-09-22 10:46:00,1,walk,5,walk,14
135,2025-09-22 09:55:00,2025-09-22 10:25:00,0,taxi,30,walk,0
136,2025-09-22 10:00:00,2025-09-22 10:30:00,0,taxi,30,walk,0
137,2025-09-22 10:05:00,2025-09-22 10:35:00,0,taxi,30,walk,0
138,2025-09-22 10:08:00,2025-09-22 10:49:00,1,walk,5,taxi,25
139,2025-09-22 10:10:00,2025-09-22 10:40:00,0,taxi,30,walk,0
140,2025-09-22 10:15:00,2025-09-22 10:45:00,0,taxi,30,walk,0
141,2025-09-22 10:16:00,2025-09-22 11:04:00,1,taxi,27,walk,14
142,2025-09-22 10:20:00,2025-09-22 10:50:00,0,taxi,30,walk,0
143,2025-09-22 10:25:00,2025-09-22 10:55:00,0,taxi,30,walk,0
144,2025-09-22 10:30:00,2025-09-22 11:00:00,0,taxi,30,walk,0
145,2025-09-22 10:35:00,2025-09-22 11:05:00,0,taxi,30,walk,0
146,2025-09-22 10:39:00,2025-09-22 11:20:00,1,walk,7,taxi,28
147,2025-09-22 10:40:00,2025-09-22 11:10:00,0,taxi,30,walk,0
148,2025-09-22 10:42:00,2025-09-22 11:30:00,1,walk,14,taxi,28
149,2025-09-22 10:45:00,2025-09-22 11:15:00,0,taxi,30,walk,0
150,2025-09-22 10:48:00,2025-09-22 11:36:00,1,taxi,27,walk,14
151,2025-09-22 10:50:00,2025-09-22 11:20:00,0,taxi,30,walk,0
152,2025-09-22 10:50:00,2025-09-22 11:46:00,1,taxi,13,walk,14
153,2025-09-22 10:53:00,2025-09-22 11:32:00,1,walk,5,taxi,25
154,2025-09-22 10:53:00,2025-09-22 11:46:00,1,walk,5,walk,14
155,2025-09-22 10:55:00,2025-09-22 11:25:00,0,taxi,30,walk,0
156,2025-09-22 11:00:00,2025-09-22 11:30:00,0,taxi,30,walk,0
157,2025-09-22 11:05:00,2025-09-22 11:35:00,0,taxi,30,walk,0
158,2025-09-22 11:08:00,2025-09-22 11:49:00,1,walk,5,taxi,25
159,2025-09-22 11:10:00,2025-09-22 11:40:00,0,taxi,30,walk,0
160,2025-09-22 11:12:00,2025-09-22 12:00:00,1,walk,14,taxi,28
161,2025-09-22 11:15:00,2025-09-22 11:45:00,0,taxi,30,walk,0
162,2025-09-22 11:20:00,2025-09-22 11:50:00,0,taxi,30,walk,0
163,2025-09-22 11:25:00,2025-09-22 11:55:00,0,taxi,30,walk,0
164,2025-09-22 11:30:00,2025-09-22 12:00:00,0,taxi,30,walk,0
165,2025-09-22 11:35:00,2025-09-22 12:05:00,0,taxi,30,walk,0
166,2025-09-22 11:40:00,2025-09-22 12:10:00,0,taxi,30,walk,0
167,2025-09-22 11:42:00,2025-09-22 12:30:00,1,walk,14,taxi,28
168,2025-09-22 11:42:00,2025-09-22 12:30:00,1,taxi,27,walk,14
169,2025-09-22 11:45:00,2025-09-22 12:15:00,0,taxi,30,walk,0
170,2025-09-22 11:50:00,2025-09-22 12:20:00,0,taxi,30,walk,0
171,2025-09-22 11:50:00,2025-09-22 12:46:00,1,taxi,13,walk,14
172,2025-09-22 11:53:00,2025-09-22 12:32:00,1,walk,5,taxi,25
173,2025-09-22 11:53:00,2025-09-22 12:46:00,1,walk,5,walk,14
174,2025-09-22 11:55:00,2025-09-22 12:25:00,0,taxi,30,walk,0
175,2025-09-22 12:00:00,2025-09-22 12:30:00,0,taxi,30,walk,0
176,2025-09-22 12:05:00,2025-09-22 12:35:00,0,taxi,30,walk,0
177,2025-09-22 12:08:00,2025-09-22 12:49:00,1,walk,5,taxi,25
178,2025-09-22 12:10:00,2025-09-22 12:40:00,0,taxi,30,walk,0
179,2025-09-22 12:12:00,2025-09-22 13:00:00,1,walk,14,taxi,28
180,2025-09-22 12:15:00,2025-09-22 12:45:00,0,taxi,30,walk,0
181,2025-09-22 12:20:00,2025-09-22 12:50:00,0,taxi,30,walk,0
182,2025-09-22 12:25:00,2025-09-22 12:55:00,0,taxi,30,walk,0
183,2025-09-22 12:30:00,2025-09-22 13:00:00,0,taxi,30,walk,0
184,2025-09-22 12:35:00,2025-09-22 13:05:00,0,taxi,30,walk,0
185,2025-09-22 12:39:00,2025-09-22 13:20:00,1,walk,7,taxi,28
186,2025-09-22 12:40:00,2025-09-22 13:10:00,0,taxi,30,walk,0
187,2025-09-22 12:42:00,2025-09-22 13:30:00,1,walk,14,taxi,28
188,2025-09-22 12:45:00,2025-09-22 13:15:00,0,taxi,30,walk,0
189,2025-09-22 12:48:00,2025-09-22 13:36:00,1,taxi,27,walk,14
190,2025-09-22 12:50:00,2025-09-22 13:20:00,0,taxi,30,walk,0
191,2025-09-22 12:50:00,2025-09-22 13:46:00,1,taxi,13,walk,14
192,2025-09-22 12:53:00,2025-09-22 13:32:00,1,walk,5,taxi,25
193,2025-09-22 12:53:00,2025-09-22 13:46:00,1,walk,5,walk,14
194,2025-09-22 12:55:00,2025-09-22 13:25:00,0,taxi,30,walk,0
195,2025-09-22 13:00:00,2025-09-22 13:30:00,0,taxi,30,walk,0
196,2025-09-22 13:05:00,2025-09-22 13:35:00,0,taxi,30,walk,0
197,2025-09-22 13:08:00,2025-09-22 13:49:00,1,walk,5,taxi,25
198,2025-09-22 13:10:00,2025-09-22 13:40:00,0,taxi,30,walk,0
199,2025-09-22 13:15:00,2025-09-22 13:45:00,0,taxi,30,walk,0
200,2025-09-22 13:20:00,2025-09-22 13:50:00,0,taxi,30,walk,0
201,2025-09-22 13:25:00,2025-09-22 13:55:00,0,taxi,30,walk,0
202,2025-09-22 13:30:00,2025-09-22 14:00:00,0,taxi,30,walk,0
203,2025-09-22 13:35:00,2025-09-22 14:05:00,0,taxi,30,walk,0
204,2025-09-22 13:40:00,2025-09-22 14:10:00,0,taxi,30,walk,0
205,2025-09-22 13:42:00,2025-09-22 14:30:00,1,walk,14,taxi,28
206,2025-09-22 13:45:00,2025-09-22 14:15:00,0,taxi,30,walk,0
207,2025-09-22 13:50:00,2025-09-22 14:20:00,0,taxi,30,walk,0
208,2025-09-22 13:53:00,2025-09-22 14:32:00,1,walk,5,taxi,25
209,2025-09-22 13:55:00,2025-09-22 14:25:00,0,taxi,30,walk,0
210,2025-09-22 14:00:00,2025-09-22 14:30:00,0,taxi,30,walk,0
211,2025-09-22 14:05:00,2025-09-22 14:35:00,0,taxi,30,walk,0
212,2025-09-22 14:08:00,2025-09-22 14:49:00,1,walk,5,taxi,25
213,2025-09-22 14:08:00,2025-09-22 15:48:00,1,walk,5,walk,14
214,2025-09-22 14:10:00,2025-09-22 14:40:00,0,taxi,30,walk,0
215,2025-09-22 14:15:00,2025-09-22 14:45:00,0,taxi,30,walk,0
216,2025-09-22 14:20:00,2025-09-22 14:50:00,0,taxi,30,walk,0
217,2025-09-22 14:25:00,2025-09-22 14:55:00,0,taxi,30,walk,0
218,2025-09-22 14:30:00,2025-09-22 15:00:00,0,taxi,30,walk,0
219,2025-09-22 14:35:00,2025-09-22 15:05:00,0,taxi,30,walk,0
220,2025-09-22 14:39:00,2025-09-22 15:20:00,1,walk,7,taxi,28
221,2025-09-22 14:40:00,2025-09-22 15:10:00,0,taxi,30,walk,0
222,2025-09-22 14:42:00,2025-09-22 15:30:00,1,walk,14,taxi,28
223,2025-09-22 14:45:00,2025-09-22 15:15:00,0,taxi,30,walk,0
224,2025-09-22 14:50:00,2025-09-22 15:20:00,0,taxi,30,walk,0
225,2025-09-22 14:50:00,2025-09-22 15:48:00,1,taxi,13,walk,14
226,2025-09-22 14:55:00,2025-09-22 15:25:00,0,taxi,30,walk,0
227,2025-09-22 15:00:00,2025-09-22 15:30:00,0,taxi,30,walk,0
228,2025-09-22 15:05:00,2025-09-22 15:35:00,0,taxi,30,walk,0
229,2025-09-22 15:08:00,2025-09-22 15:49:00,1,walk,5,taxi,25
230,2025-09-22 15:08:00,2025-09-22 16:46:00,1,walk,5,walk,14
231,2025-09-22 15:10:00,2025-09-22 15:40:00,0,taxi,30,walk,0
232,2025-09-22 15:15:00,2025-09-22 15:45:00,0,taxi,30,walk,0
233,2025-09-22 15:16:00,2025-09-22 16:04:00,1,taxi,27,walk,14
234,2025-09-22 15:20:00,2025-09-22 15:50:00,0,taxi,30,walk,0
235,2025-09-22 15:25:00,2025-09-22 15:55:00,0,taxi,30,walk,0
236,2025-09-22 15:30:00,2025-09-22 16:00:00,0,taxi,30,walk,0
237,2025-09-22 15:35:00,2025-09-22 16:05:00,0,taxi,30,walk,0
238,2025-09-22 15:37:00,2025-09-22 16:18:00,1,walk,7,taxi,28
239,2025-09-22 15:40:00,2025-09-22 16:10:00,0,taxi,30,walk,0
240,2025-09-22 15:42:00,2025-09-22 16:30:00,1,walk,14,taxi,28
241,2025-09-22 15:45:00,2025-09-22 16:15:00,0,taxi,30,walk,0
242,2025-09-22 15:50:00,2025-09-22 16:20:00,0,taxi,30,walk,0
243,2025-09-22 15:50:00,2025-09-22 16:46:00,1,taxi,13,walk,14
